1,-3.188396,55.944425,10,-3.188100557674096,55.944477094453305,null
2,-3.188100557674096,55.944477094453305,0,-3.187800557674096,55.944477094453305,null
3,-3.187800557674096,55.944477094453305,10,-3.187505115348192,55.94452918890661,null
4,-3.187505115348192,55.94452918890661,0,-3.187205115348192,55.94452918890661,null
5,-3.187205115348192,55.94452918890661,10,-3.186909673022288,55.94458128335991,artist.gets.react
6,-3.186909673022288,55.94458128335991,20,-3.1866277652360524,55.94468388940291,null
7,-3.1866277652360524,55.94468388940291,20,-3.1863458574498167,55.94478649544591,null
8,-3.1863458574498167,55.94478649544591,20,-3.186063949663581,55.94488910148891,null
9,-3.186063949663581,55.94488910148891,10,-3.185768507337677,55.944941195942214,null
10,-3.185768507337677,55.944941195942214,20,-3.1854865995514414,55.945043801985214,null
11,-3.1854865995514414,55.945043801985214,10,-3.1851911572255376,55.94509589643852,null
12,-3.1851911572255376,55.94509589643852,20,-3.184909249439302,55.94519850248152,null
13,-3.184909249439302,55.94519850248152,10,-3.184613807113398,55.94525059693482,settle.title.united
14,-3.184613807113398,55.94525059693482,270,-3.184613807113398,55.94495059693482,null
15,-3.184613807113398,55.94495059693482,270,-3.184613807113398,55.944650596934814,null
16,-3.184613807113398,55.944650596934814,270,-3.184613807113398,55.94435059693481,null
17,-3.184613807113398,55.94435059693481,260,-3.184665901566698,55.944055154608904,rider.mile.lime
18,-3.184665901566698,55.944055154608904,180,-3.1849659015666982,55.944055154608904,null
19,-3.1849659015666982,55.944055154608904,180,-3.1852659015666984,55.944055154608904,null
20,-3.1852659015666984,55.944055154608904,180,-3.1855659015666986,55.944055154608904,null
21,-3.1855659015666986,55.944055154608904,180,-3.185865901566699,55.944055154608904,null
22,-3.185865901566699,55.944055154608904,180,-3.186165901566699,55.944055154608904,null
23,-3.186165901566699,55.944055154608904,180,-3.186465901566699,55.944055154608904,lime.learns.front
24,-3.186465901566699,55.944055154608904,190,-3.186761343892603,55.9440030601556,null
25,-3.186761343892603,55.9440030601556,180,-3.187061343892603,55.9440030601556,renew.ears.tend
26,-3.187061343892603,55.9440030601556,340,-3.1867794361063675,55.9439004541126,null
27,-3.1867794361063675,55.9439004541126,340,-3.1864975283201318,55.9437978480696,null
28,-3.1864975283201318,55.9437978480696,340,-3.186215620533896,55.9436952420266,null
29,-3.186215620533896,55.9436952420266,340,-3.1859337127476604,55.9435926359836,record.sofa.sock
30,-3.1859337127476604,55.9435926359836,300,-3.1857837127476603,55.943332828362465,null
31,-3.1857837127476603,55.943332828362465,300,-3.18563371274766,55.94307302074133,toned.deflection.bland
32,-3.18563371274766,55.94307302074133,0,-3.18533371274766,55.94307302074133,null
33,-3.18533371274766,55.94307302074133,350,-3.185038270421756,55.94302092628803,null
34,-3.185038270421756,55.94302092628803,0,-3.184738270421756,55.94302092628803,courier.assume.bill
35,-3.184738270421756,55.94302092628803,120,-3.184888270421756,55.94328073390916,sentences.sings.modern
36,-3.184888270421756,55.94328073390916,140,-3.1851180837546917,55.94347357019207,null
37,-3.1851180837546917,55.94347357019207,130,-3.1853109200375975,55.943703383525005,null
38,-3.1853109200375975,55.943703383525005,140,-3.1855407333705332,55.94389621980791,null
39,-3.1855407333705332,55.94389621980791,130,-3.185733569653439,55.94412603314085,null
40,-3.185733569653439,55.94412603314085,140,-3.1859633829863747,55.94431886942375,null
41,-3.1859633829863747,55.94431886942375,130,-3.1861562192692805,55.94454868275669,null
42,-3.1861562192692805,55.94454868275669,140,-3.186386032602216,55.944741519039596,null
43,-3.186386032602216,55.944741519039596,130,-3.186578868885122,55.94497133237253,laws.merit.bleak
44,-3.186578868885122,55.94497133237253,130,-3.1867717051680278,55.94520114570547,dragon.bottle.crisp
45,-3.1867717051680278,55.94520114570547,120,-3.186921705168028,55.9454609533266,spent.spoon.bolt
46,-3.186921705168028,55.9454609533266,10,-3.186626262842124,55.945513047779905,null
47,-3.186626262842124,55.945513047779905,10,-3.18633082051622,55.94556514223321,null
48,-3.18633082051622,55.94556514223321,20,-3.1860489127299845,55.94566774827621,null
49,-3.1860489127299845,55.94566774827621,10,-3.1857534704040806,55.94571984272951,shed.desire.muddy
50,-3.1857534704040806,55.94571984272951,100,-3.1858055648573806,55.94601528505542,renew.slows.basket
51,-3.1858055648573806,55.94601528505542,190,-3.1861010071832845,55.945963190602114,null
52,-3.1861010071832845,55.945963190602114,180,-3.1864010071832847,55.945963190602114,null
53,-3.1864010071832847,55.945963190602114,190,-3.1866964495091885,55.94591109614881,null
54,-3.1866964495091885,55.94591109614881,180,-3.1869964495091887,55.94591109614881,null
55,-3.1869964495091887,55.94591109614881,190,-3.1872918918350925,55.94585900169551,null
56,-3.1872918918350925,55.94585900169551,180,-3.1875918918350927,55.94585900169551,null
57,-3.1875918918350927,55.94585900169551,190,-3.1878873341609966,55.94580690724221,null
58,-3.1878873341609966,55.94580690724221,180,-3.1881873341609968,55.94580690724221,null
59,-3.1881873341609968,55.94580690724221,190,-3.1884827764869006,55.945754812788905,bend.tubes.chops
60,-3.1884827764869006,55.945754812788905,220,-3.1887125898198363,55.945561976506,shady.soft.phones
61,-3.1887125898198363,55.945561976506,170,-3.18900803214574,55.9456140709593,null
62,-3.18900803214574,55.9456140709593,170,-3.189303474471644,55.945666165412604,museum.spicy.horns
63,-3.189303474471644,55.945666165412604,150,-3.1895632820927795,55.9458161654126,null
64,-3.1895632820927795,55.9458161654126,150,-3.189823089713915,55.9459661654126,love.behind.orchestra
65,-3.189823089713915,55.9459661654126,220,-3.1900529030468507,55.94577332912969,null
66,-3.1900529030468507,55.94577332912969,220,-3.1902827163797864,55.94558049284679,null
67,-3.1902827163797864,55.94558049284679,220,-3.190512529712722,55.94538765656388,null
68,-3.190512529712722,55.94538765656388,220,-3.190742343045658,55.945194820280975,null
69,-3.190742343045658,55.945194820280975,220,-3.1909721563785935,55.94500198399807,shapes.sheep.nature
70,-3.1909721563785935,55.94500198399807,120,-3.1911221563785936,55.9452617916192,null
71,-3.1911221563785936,55.9452617916192,110,-3.1912247624215913,55.94554369940544,skins.engage.best
72,-3.1912247624215913,55.94554369940544,200,-3.191506670207827,55.94544109336244,null
73,-3.191506670207827,55.94544109336244,200,-3.1917885779940627,55.94533848731944,null
74,-3.1917885779940627,55.94533848731944,210,-3.192048385615198,55.94518848731944,useful.hike.trades
75,-3.192048385615198,55.94518848731944,300,-3.191898385615198,55.94492867969831,null
76,-3.191898385615198,55.94492867969831,300,-3.191748385615198,55.94466887207717,null
77,-3.191748385615198,55.94466887207717,300,-3.191598385615198,55.94440906445604,null
78,-3.191598385615198,55.94440906445604,300,-3.191448385615198,55.944149256834905,null
79,-3.191448385615198,55.944149256834905,300,-3.1912983856151977,55.94388944921377,null
80,-3.1912983856151977,55.94388944921377,310,-3.191105549332292,55.943659635880834,loaf.cheer.slave
81,-3.191105549332292,55.943659635880834,340,-3.1908236415460562,55.943557029837834,null
82,-3.1908236415460562,55.943557029837834,330,-3.1905638339249207,55.943407029837836,null
83,-3.1905638339249207,55.943407029837836,340,-3.190281926138685,55.943304423794835,null
84,-3.190281926138685,55.943304423794835,330,-3.1900221185175495,55.94315442379484,shows.fries.lamp
85,-3.1900221185175495,55.94315442379484,350,-3.1897266761916456,55.943102329341535,null
86,-3.1897266761916456,55.943102329341535,350,-3.189431233865742,55.94305023488823,null
87,-3.189431233865742,55.94305023488823,350,-3.189135791539838,55.94299814043493,region.passes.pencil
88,-3.189135791539838,55.94299814043493,120,-3.189285791539838,55.943257948056065,null
89,-3.189285791539838,55.943257948056065,120,-3.189435791539838,55.9435177556772,null
90,-3.189435791539838,55.9435177556772,120,-3.1895857915398382,55.94377756329833,null
91,-3.1895857915398382,55.94377756329833,130,-3.189778627822744,55.94400737663127,cliff.asleep.wedge
92,-3.189778627822744,55.94400737663127,90,-3.189778627822744,55.94430737663127,null
93,-3.189778627822744,55.94430737663127,90,-3.189778627822744,55.944607376631275,null
94,-3.189778627822744,55.944607376631275,100,-3.189830722276044,55.94490281895718,null
95,-3.189830722276044,55.94490281895718,90,-3.189830722276044,55.945202818957185,null
96,-3.189830722276044,55.945202818957185,100,-3.189882816729344,55.94549826128309,turkey.limit.ramp
97,-3.189882816729344,55.94549826128309,330,-3.1896230091082085,55.945348261283094,null
98,-3.1896230091082085,55.945348261283094,330,-3.189363201487073,55.945198261283096,null
99,-3.189363201487073,55.945198261283096,330,-3.1891033938659374,55.9450482612831,number.exist.rate
100,-3.1891033938659374,55.9450482612831,340,-3.1888214860797017,55.9449456552401,null
101,-3.1888214860797017,55.9449456552401,350,-3.188526043753798,55.944893560786795,null
102,-3.188526043753798,55.944893560786795,340,-3.188244135967562,55.944790954743794,null
103,-3.188244135967562,55.944790954743794,350,-3.1879486936416583,55.94473886029049,hurt.green.filer
104,-3.1879486936416583,55.94473886029049,300,-3.1877986936416582,55.94447905266936,null
105,-3.1877986936416582,55.94447905266936,290,-3.1876960875986606,55.94419714488312,bound.ends.matter
106,-3.1876960875986606,55.94419714488312,300,-3.1875460875986605,55.943937337261985,begins.spider.drips
107,-3.1875460875986605,55.943937337261985,300,-3.1873960875986604,55.94367752964085,shut.stands.media
108,-3.1873960875986604,55.94367752964085,290,-3.187293481555663,55.94339562185461,null
109,-3.187293481555663,55.94339562185461,290,-3.1871908755126652,55.943113714068375,null
110,-3.1871908755126652,55.943113714068375,300,-3.187040875512665,55.94285390644724,strut.river.surely
111,-3.187040875512665,55.94285390644724,150,-3.1873006831338007,55.94300390644724,null
112,-3.1873006831338007,55.94300390644724,160,-3.1875825909200364,55.94310651249024,null
113,-3.1875825909200364,55.94310651249024,150,-3.187842398541172,55.94325651249024,gums.clock.modes
114,-3.187842398541172,55.94325651249024,120,-3.187992398541172,55.94351632011137,null
115,-3.187992398541172,55.94351632011137,110,-3.1880950045841696,55.94379822789761,null
116,-3.1880950045841696,55.94379822789761,120,-3.1882450045841697,55.944058035518744,null
117,-3.1882450045841697,55.944058035518744,110,-3.1883476106271673,55.94433994330498,null
